2022-05-09 14:02:40,472 INFO  Logger.cs: 70 - 
2022-05-09 14:06:17,816 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:06:17,816 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in three_links.SLDASM
2022-05-09 14:06:17,816 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:06:17,925 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:06:17,925 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link2-1
2022-05-09 14:06:17,925 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link2-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in base_link-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link1-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link3-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link3-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:06:17,941 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2022-05-09 14:06:18,037 INFO  SwAddin.cs: 316 - Loading config tree
2022-05-09 14:06:18,041 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-05-09 14:06:18,042 INFO  SwAddin.cs: 321 - Showing property manager
2022-05-09 14:06:54,917 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:07:13,126 INFO  SwAddin.cs: 271 - Assembly export called for file three_links.SLDASM
2022-05-09 14:07:13,126 INFO  SwAddin.cs: 276 - Save is required
2022-05-09 14:07:13,126 INFO  SwAddin.cs: 290 - Saving assembly
2022-05-09 14:07:13,229 INFO  SwAddin.cs: 293 - Opening property manager
2022-05-09 14:07:13,230 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from three_links.SLDASM
2022-05-09 14:07:13,230 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:07:13,230 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in three_links.SLDASM
2022-05-09 14:07:13,231 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:07:13,231 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:07:13,231 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link2-1
2022-05-09 14:07:13,231 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:07:13,232 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link2-1
2022-05-09 14:07:13,232 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_link-1
2022-05-09 14:07:13,232 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:07:13,233 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in base_link-1
2022-05-09 14:07:13,233 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link1-1
2022-05-09 14:07:13,233 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:07:13,234 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link1-1
2022-05-09 14:07:13,234 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link3-1
2022-05-09 14:07:13,234 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:07:13,234 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link3-1
2022-05-09 14:07:13,235 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from gripper-1
2022-05-09 14:07:13,235 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:07:13,235 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in gripper-1
2022-05-09 14:07:13,236 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from three_links.SLDASM
2022-05-09 14:07:13,236 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:07:13,237 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in three_links.SLDASM
2022-05-09 14:07:13,237 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:07:13,237 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link2-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link2-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in base_link-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link1-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link3-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link3-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:07:13,238 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2022-05-09 14:07:13,260 INFO  SwAddin.cs: 316 - Loading config tree
2022-05-09 14:07:13,260 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-05-09 14:07:13,261 INFO  SwAddin.cs: 321 - Showing property manager
2022-05-09 14:08:46,751 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:08:48,359 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:09:43,571 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:10:26,523 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:10:35,898 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-05-09 14:10:36,081 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:10:58,028 INFO  SwAddin.cs: 271 - Assembly export called for file three_links.SLDASM
2022-05-09 14:10:58,028 INFO  SwAddin.cs: 276 - Save is required
2022-05-09 14:10:58,028 INFO  SwAddin.cs: 290 - Saving assembly
2022-05-09 14:10:58,146 INFO  SwAddin.cs: 293 - Opening property manager
2022-05-09 14:10:58,146 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from three_links.SLDASM
2022-05-09 14:10:58,147 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:10:58,147 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in three_links.SLDASM
2022-05-09 14:10:58,147 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:10:58,148 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:10:58,148 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link2-1
2022-05-09 14:10:58,148 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:10:58,149 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link2-1
2022-05-09 14:10:58,149 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_link-1
2022-05-09 14:10:58,149 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:10:58,150 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in base_link-1
2022-05-09 14:10:58,150 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link1-1
2022-05-09 14:10:58,150 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:10:58,150 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link1-1
2022-05-09 14:10:58,151 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link3-1
2022-05-09 14:10:58,151 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:10:58,151 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link3-1
2022-05-09 14:10:58,151 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from gripper-1
2022-05-09 14:10:58,152 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:10:58,152 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in gripper-1
2022-05-09 14:10:58,153 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from three_links.SLDASM
2022-05-09 14:10:58,154 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:10:58,154 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in three_links.SLDASM
2022-05-09 14:10:58,154 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link2-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link2-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in base_link-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link1-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link3-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link3-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:10:58,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2022-05-09 14:10:58,216 INFO  SwAddin.cs: 316 - Loading config tree
2022-05-09 14:10:58,216 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-05-09 14:10:58,217 INFO  SwAddin.cs: 321 - Showing property manager
2022-05-09 14:11:00,693 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:11:05,241 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:11:51,332 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:11:54,196 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:12:03,117 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:12:20,850 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:12:35,779 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:12:38,026 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:12:41,383 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:12:46,436 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:13:20,212 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:13:22,165 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:13:24,523 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:13:29,403 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:13:51,806 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:13:58,615 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:14:00,287 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:15:48,923 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-05-09 14:15:48,962 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:16:33,496 INFO  SwAddin.cs: 271 - Assembly export called for file three_links.SLDASM
2022-05-09 14:16:33,496 INFO  SwAddin.cs: 276 - Save is required
2022-05-09 14:16:33,496 INFO  SwAddin.cs: 290 - Saving assembly
2022-05-09 14:16:33,613 INFO  SwAddin.cs: 293 - Opening property manager
2022-05-09 14:16:33,614 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from three_links.SLDASM
2022-05-09 14:16:33,614 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:16:33,614 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in three_links.SLDASM
2022-05-09 14:16:33,615 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:16:33,615 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:16:33,615 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link2-1
2022-05-09 14:16:33,616 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:16:33,616 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link2-1
2022-05-09 14:16:33,616 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_link-1
2022-05-09 14:16:33,617 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:16:33,617 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in base_link-1
2022-05-09 14:16:33,617 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link1-1
2022-05-09 14:16:33,617 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:16:33,618 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link1-1
2022-05-09 14:16:33,618 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link3-1
2022-05-09 14:16:33,618 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:16:33,619 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in link3-1
2022-05-09 14:16:33,619 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from gripper-1
2022-05-09 14:16:33,619 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:16:33,620 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in gripper-1
2022-05-09 14:16:33,620 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from three_links.SLDASM
2022-05-09 14:16:33,621 INFO  ExportHelperExtension.cs: 1142 - Found 38 in three_links.SLDASM
2022-05-09 14:16:33,621 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in three_links.SLDASM
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link2-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link2-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link2-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base_link-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in base_link-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link1-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link1-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link3-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1142 - Found 27 in link3-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in link3-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1142 - Found 28 in gripper-1
2022-05-09 14:16:33,622 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2022-05-09 14:16:33,682 INFO  SwAddin.cs: 316 - Loading config tree
2022-05-09 14:16:33,683 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-05-09 14:16:33,684 INFO  SwAddin.cs: 321 - Showing property manager
2022-05-09 14:16:38,305 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:16:40,024 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:07,759 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:09,814 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:12,565 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:16,576 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:34,998 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:36,682 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:38,327 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:41,324 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:52,265 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:54,165 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:56,672 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:17:59,688 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:18:11,374 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:18:14,531 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:18:16,108 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:19:01,997 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 14:19:47,663 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-05-09 14:19:47,739 INFO  ExportHelperExtension.cs: 338 - Creating joint Link1
